rank,token,left_count,right_count,min_count,sum_count
3631,forevermore,116,310,116,426
3632,slaves,116,310,116,426
3633,reckless,116,307,116,423
3634,collar,116,268,116,384
3635,capture,116,257,116,373
3636,supply,116,256,116,372
3637,earned,116,238,116,354
3638,sailin,223,116,116,339
3639,counted,116,215,116,331
3640,odd,116,209,116,325
3641,grade,116,192,116,308
3642,rumble,116,190,116,306
3643,anne,116,184,116,300
3644,length,116,174,116,290
3645,where'd,116,158,116,274
3646,sonny,116,143,116,259
3647,martha,137,116,116,253
3648,harp,133,116,116,249
3649,parting,125,116,116,241
3650,invisible,115,469,115,584
3651,demand,115,415,115,530
3652,personal,115,369,115,484
3653,frustration,115,329,115,444
3654,stares,115,313,115,428
3655,al,115,311,115,426
3656,temple,115,288,115,403
3657,opens,115,280,115,395
3658,masquerade,115,274,115,389
3659,rust,115,268,115,383
3660,content,115,257,115,372
3661,would've,115,233,115,348
3662,daisy,216,115,115,331
3663,what'cha,115,192,115,307
3664,worm,115,182,115,297
3665,warmer,115,150,115,265
3666,d'you,115,148,115,263
3667,dearly,147,115,115,262
3668,shave,115,145,115,260
3669,teasing,115,132,115,247
3670,august,124,115,115,239
3671,hog,118,115,115,233
3672,peas,115,117,115,232
3673,risk,114,527,114,641
3674,grind,114,361,114,475
3675,slice,114,354,114,468
3676,choke,114,336,114,450
3677,lemme,114,252,114,366
3678,jailhouse,114,234,114,348
3679,mum,114,229,114,343
3680,si,114,217,114,331
3681,dragged,114,214,114,328
3682,gum,114,210,114,324
3683,argue,114,204,114,318
3684,stoppin,114,197,114,311
3685,gazing,114,188,114,302
3686,chairs,114,181,114,295
3687,buys,114,175,114,289
3688,grieve,167,114,114,281
3689,slightly,114,158,114,272
3690,vegas,114,158,114,272
3691,beggar,147,114,114,261
3692,chords,114,134,114,248
3693,bake,114,128,114,242
3694,butt,113,784,113,897
3695,warrior,113,439,113,552
3696,joey,113,369,113,482
3697,confidence,113,322,113,435
3698,barrel,113,258,113,371
3699,glorious,113,252,113,365
3700,tire,113,208,113,321
3701,today's,113,200,113,313
3702,water's,113,194,113,307
3703,players,113,191,113,304
3704,deceived,113,172,113,285
3705,beds,113,171,113,284
3706,learnin,166,113,113,279
3707,trials,113,166,113,279
3708,carousel,152,113,113,265
3709,maggie,113,151,113,264
3710,los,113,144,113,257
3711,smokey,137,113,113,250
3712,mice,113,130,113,243
3713,wailing,113,126,113,239
3714,policeman,113,120,113,233
3715,kills,112,534,112,646
3716,enemies,112,366,112,478
3717,spy,112,366,112,478
3718,vous,112,226,112,338
3719,y'know,112,219,112,331
3720,eastern,112,194,112,306
3721,harbour,112,194,112,306
3722,sticking,112,185,112,297
3723,blessings,112,183,112,295
3724,theres,112,182,112,294
3725,marriage,112,181,112,293
3726,tim,112,178,112,290
3727,madly,112,175,112,287
3728,story's,112,174,112,286
3729,owned,112,165,112,277
3730,canyon,142,112,112,254
3731,dock,112,141,112,253
3732,tent,112,134,112,246
3733,matilda,119,112,112,231
3734,wondrous,114,112,112,226
3735,fighter,111,354,111,465
3736,cock,111,335,111,446
3737,atmosphere,111,315,111,426
3738,snakes,111,293,111,404
3739,drip,111,283,111,394
3740,veil,111,265,111,376
3741,strut,111,261,111,372
3742,listens,111,229,111,340
3743,marvin,111,215,111,326
3744,shallow,111,194,111,305
3745,shirts,111,193,111,304
3746,starin,111,185,111,296
3747,oy,178,111,111,289
3748,mostly,111,177,111,288
3749,bled,111,172,111,283
3750,what'd,111,147,111,258
3751,you's,111,142,111,253
3752,lighter,140,111,111,251
3753,curls,111,138,111,249
3754,doop,111,137,111,248
3755,sparkling,111,133,111,244
3756,dimes,111,130,111,241
3757,wh,111,126,111,237
3758,summers,111,122,111,233
3759,mercury,111,117,111,228
3760,wooo,111,111,111,222
3761,weh,110,643,110,753
3762,ron,110,453,110,563
3763,bo,110,392,110,502
3764,ghosts,110,368,110,478
3765,flip,110,351,110,461
3766,shots,110,312,110,422
3767,uniform,110,312,110,422
3768,politicians,110,294,110,404
3769,cursed,110,279,110,389
3770,mysterious,110,272,110,382
3771,deeds,110,234,110,344
3772,graveyard,110,223,110,333
3773,candlelight,110,207,110,317
3774,picks,110,195,110,305
3775,amongst,110,193,110,303
3776,dishes,110,184,110,294
3777,several,110,170,110,280
3778,coloured,110,154,110,264
3779,casting,110,150,110,260
3780,lil,110,147,110,257
3781,token,110,145,110,255
3782,widow,110,138,110,248
3783,soul's,110,134,110,244
3784,crawlin,110,124,110,234
3785,coconut,110,121,110,231
3786,freely,116,110,110,226
3787,tension,109,492,109,601
3788,party's,109,359,109,468
3789,causing,109,336,109,445
3790,alibis,109,245,109,354
3791,moonshine,220,109,109,329
3792,talent,109,211,109,320
3793,actin,109,195,109,304
3794,deed,109,178,109,287
3795,released,109,175,109,284
3796,nothin's,109,172,109,281
3797,caf,109,162,109,271
3798,linda,156,109,109,265
3799,flowin,109,152,109,261
3800,reindeer,109,135,109,244
3801,chimney,109,131,109,240
3802,suzie,109,119,109,228
3803,automobile,115,109,109,224
3804,stereo,108,528,108,636
3805,elvis,108,370,108,478
3806,rendezvous,108,307,108,415
3807,bliss,108,304,108,412
3808,void,108,274,108,382
3809,tragic,108,255,108,363
3810,nancy,108,253,108,361
3811,daybreak,242,108,108,350
3812,cap,108,210,108,318
3813,throws,108,210,108,318
3814,diggy,108,202,108,310
3815,tearin,108,197,108,305
3816,lime,108,193,108,301
3817,flaming,108,172,108,280
3818,blinds,108,167,108,275
3819,riff,108,166,108,274
3820,keith,108,156,108,264
3821,lettin,108,153,108,261
3822,eventually,108,148,108,256
3823,rearranged,108,140,108,248
3824,charming,108,136,108,244
3825,barefoot,108,124,108,232
3826,consolation,108,123,108,231
3827,airport,122,108,108,230
3828,slidin,108,121,108,229
3829,dudes,120,108,108,228
3830,waved,120,108,108,228
3831,freedom's,108,112,108,220
3832,goddamn,107,361,107,468
3833,sneak,107,260,107,367
3834,sparks,107,250,107,357
3835,fulfill,107,247,107,354
3836,dedicated,107,245,107,352
3837,whale,107,209,107,316
3838,hats,107,195,107,302
3839,invited,107,182,107,289
3840,dressing,107,180,107,287
3841,tryna,107,176,107,283
3842,dolls,107,171,107,278
3843,dealer,107,169,107,276
3844,safely,107,166,107,273
3845,sadly,161,107,107,268
3846,whoah,107,156,107,263
3847,mourning,107,153,107,260
3848,mummy,107,148,107,255
3849,bended,146,107,107,253
3850,hillside,107,135,107,242
3851,saddest,107,134,107,241
3852,engineer,107,132,107,239
3853,umbrella,128,107,107,235
3854,weeds,107,127,107,234
3855,stairway,107,112,107,219
3856,tho,107,108,107,215
3857,level,106,441,106,547
3858,stake,106,357,106,463
3859,fans,106,346,106,452
3860,practice,106,326,106,432
3861,major,106,323,106,429
3862,chuck,106,287,106,393
3863,ga,106,243,106,349
3864,fails,106,211,106,317
3865,ton,106,198,106,304
3866,pointed,106,169,106,275
3867,skate,106,169,106,275
3868,dancers,106,153,106,259
3869,replaced,106,151,106,257
3870,confusing,106,147,106,253
3871,raven,136,106,106,242
3872,sidewalks,106,135,106,241
3873,vanish,106,127,106,233
3874,inn,106,118,106,224
3875,gulf,106,108,106,214
3876,i'ma,105,513,105,618
3877,demons,105,462,105,567
3878,travelin,295,105,105,400
3879,study,105,225,105,330
3880,dripping,105,207,105,312
3881,puff,105,206,105,311
3882,awaiting,105,205,105,310
3883,desperately,105,205,105,310
3884,habits,105,200,105,305
3885,lala,196,105,105,301
3886,provide,105,192,105,297
3887,reflect,105,175,105,280
3888,potato,105,169,105,274
3889,tropical,105,169,105,274
3890,motions,105,168,105,273
3891,preaching,105,147,105,252
3892,confuse,105,145,105,250
3893,reflecting,105,134,105,239
3894,puzzle,105,122,105,227
3895,tequila,105,113,105,218
3896,fleeting,111,105,105,216
3897,walker,108,105,105,213
3898,rot,104,432,104,536
3899,contact,104,412,104,516
3900,pays,104,352,104,456
3901,foxy,235,104,104,339
3902,phase,104,222,104,326
3903,foe,104,210,104,314
3904,glitter,104,164,104,268
3905,yourselves,104,156,104,260
3906,dresses,104,150,104,254
3907,wail,104,135,104,239
3908,happily,104,134,104,238
3909,gambling,104,133,104,237
3910,ripe,104,130,104,234
3911,evenings,111,104,104,215
3912,antone,110,104,104,214
3913,compromise,103,480,103,583
3914,rape,103,411,103,514
3915,snap,103,380,103,483
3916,existence,103,354,103,457
3917,chant,103,324,103,427
3918,betrayed,103,310,103,413
3919,satellite,103,258,103,361
3920,expression,103,248,103,351
3921,crave,103,241,103,344
3922,images,103,225,103,328
3923,unseen,103,210,103,313
3924,poured,103,207,103,310
3925,fz,103,201,103,304
3926,raising,103,193,103,296
3927,showers,103,166,103,269
3928,framed,160,103,103,263
3929,smith,103,159,103,262
3930,yankee,159,103,103,262
3931,sober,103,157,103,260
3932,checkin,103,156,103,259
3933,fret,103,156,103,259
3934,gravy,103,154,103,257
3935,tightrope,103,152,103,255
3936,charles,103,140,103,243
3937,payin,103,134,103,237
3938,friend's,103,133,103,236
3939,achin,103,132,103,235
3940,thomas,131,103,103,234
3941,plow,120,103,103,223
3942,hawk,103,118,103,221
3943,salty,111,103,103,214
3944,mistress,109,103,103,212
3945,stagger,103,103,103,206
3946,feeds,102,308,102,410
3947,depths,102,259,102,361
3948,scent,102,242,102,344
3949,herb,102,241,102,343
3950,counts,102,240,102,342
3951,deals,102,219,102,321
3952,incredible,102,216,102,318
3953,tube,102,211,102,313
3954,floors,102,198,102,300
3955,jackie,102,195,102,297
3956,waist,102,195,102,297
3957,trusting,102,187,102,289
3958,eah,176,102,102,278
3959,affairs,102,174,102,276
3960,suede,102,163,102,265
3961,foggy,102,145,102,247
3962,rained,142,102,102,244
3963,remedy,102,139,102,241
3964,navy,131,102,102,233
3965,labor,102,126,102,228
3966,airplane,117,102,102,219
3967,grande,108,102,102,210
3968,horror,101,358,101,459
3969,progress,101,333,101,434
3970,pit,101,331,101,432
3971,request,101,316,101,417
3972,vanity,101,255,101,356
3973,foundation,101,223,101,324
3974,sickness,101,205,101,306
3975,deceiving,101,189,101,290
3976,stretched,101,184,101,285
3977,tend,101,181,101,282
3978,master's,101,170,101,271
3979,coin,101,167,101,268
3980,waitress,101,161,101,262
3981,barn,160,101,101,261
3982,received,101,160,101,261
3983,golly,101,151,101,252
3984,bully,101,139,101,240
3985,patterns,101,133,101,234
3986,swamp,126,101,101,227
3987,fishes,125,101,101,226
3988,driftin,101,122,101,223
3989,hounds,101,118,101,219
3990,strolling,116,101,101,217
3991,amsterdam,101,112,101,213
3992,canada,107,101,101,208
3993,singers,101,106,101,207
3994,beads,105,101,101,206
3995,mc,100,1563,100,1663
3996,terror,100,756,100,856
3997,culture,100,322,100,422
3998,ruins,100,293,100,393
3999,lessons,100,278,100,378
4000,knives,100,270,100,370
4001,clearer,100,222,100,322
4002,needles,100,211,100,311
4003,denying,100,192,100,292
4004,creeps,100,187,100,287
4005,towers,100,187,100,287
4006,zip,100,185,100,285
4007,eager,100,183,100,283
4008,clubs,100,165,100,265
4009,gleam,100,155,100,255
4010,tails,100,153,100,253
4011,flock,100,152,100,252
4012,anchor,100,150,100,250
4013,imitation,100,143,100,243
4014,broom,100,139,100,239
4015,legged,100,138,100,238
4016,stall,100,133,100,233
4017,mid,100,128,100,228
4018,boppin,123,100,100,223
4019,puppy,100,121,100,221
4020,aunt,100,120,100,220
4021,tat,100,116,100,216
4022,froze,100,115,100,215
4023,bows,100,109,100,209
